Index,Stream,OpDirn,ByteSize,Locality,Reg_Addr,Reg_Name,Reg_Payload,Tag,CmdSize,CmdCode/ResponseCode,Cmd_Name/Response_Name,Cmd_Payload/Response_Payload
199,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
200,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
200,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
201,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
201,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
202,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
202,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
203,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
203,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
204,MOSI,WRITE,1,0,0x01C,RESERVED,60,,,,,
204,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
205,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
205,MISO,READ,1,0,0x01C,RESERVED,44,,,,,
206,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
206,MISO,READ,4,0,0x01C,RESERVED,44 FF 00 04,,,,,
208,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
208,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
209,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
209,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
210,MOSI,WRITE,1,0,0x01C,RESERVED,30,,,,,
210,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
211,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
211,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
212,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
212,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
214,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
214,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
215,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
215,MISO,READ,4,0,0x01C,RESERVED,94 15 00 04,,,,,
213,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
213,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
217,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
217,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
218,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
218,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
219,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
219,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
220,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
220,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
221,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
221,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
222,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
222,MISO,READ,1,0,0x01C,RESERVED,04,,,,,
223,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
223,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
224,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
224,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
225,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
225,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
227,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
227,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
228,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
228,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
229,MOSI,WRITE,1,0,0x01C,RESERVED,30,,,,,
229,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
230,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
230,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
231,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
231,MISO,READ,4,0,0x01C,RESERVED,94 1B 00 04,,,,,
232,MOSI,READ,14,0,0x036,TPM_DATA_CSUM_ENABLE,00 00 00 00 00 00 00 00 00 00,,,,,
232,MISO,READ,14,0,0x036,TPM_DATA_CSUM_ENABLE,80 01 00 00 00 1B 00 00 00 00,,,,,
233,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
233,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
234,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
234,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
236,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
236,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
237,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
237,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
238,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
238,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
239,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
239,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
240,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
240,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
241,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
241,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
242,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
242,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
243,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
243,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
244,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
244,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
245,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
245,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
246,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
246,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
247,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
247,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
248,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
248,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
250,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
250,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
251,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
251,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
249,MOSI,READ,14,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
249,MISO,READ,14,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
253,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
253,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
254,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
254,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
255,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
255,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
256,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
256,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
257,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
257,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
258,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
258,MISO,READ,1,0,0x01C,RESERVED,44,,,,,
259,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
259,MISO,READ,4,0,0x01C,RESERVED,44 FF 00 04,,,,,
261,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
261,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
262,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
262,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
263,MOSI,WRITE,1,0,0x01C,RESERVED,20,,,,,
263,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
264,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
264,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
265,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
265,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
267,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
267,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
268,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
268,MISO,READ,4,0,0x01C,RESERVED,94 11 00 04,,,,,
269,MOSI,READ,25,0,0x036,TPM_DATA_CSUM_ENABLE,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
269,MISO,READ,25,0,0x036,TPM_DATA_CSUM_ENABLE,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,,,,,
270,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
270,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
271,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
271,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
272,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
272,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
273,MOSI,WRITE,1,0,0x000,TPM_ACCESS,03,,,,,
273,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
274,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
274,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
275,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
275,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
276,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
276,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
277,MOSI,WRITE,30,0,0x024,TPM_DATA_FIFO,C0 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.None,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
277,MISO,WRITE,30,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
278,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
278,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
279,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
279,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
280,MOSI,WRITE,1,0,0x018,TPM_STS,30,,,,,
280,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
281,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
281,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
282,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
282,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
284,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
284,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
285,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
285,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
286,MOSI,READ,23,0,0x036,TPM_DATA_CSUM_ENABLE,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
286,MISO,READ,23,0,0x036,TPM_DATA_CSUM_ENABLE,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,,,,,
287,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
287,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
288,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
288,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
289,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
289,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
290,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
290,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
291,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
291,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
292,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
292,MISO,READ,1,0,0x01C,RESERVED,04,,,,,
293,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
293,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
294,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
294,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
295,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
295,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
296,MOSI,WRITE,30,0,0x024,TPM_DATA_FIFO,C0 01 00 00 00 16 00 00 01 FA 00 00 00 06 00 00 01 1A 00 00 00 01,0xc001,22,0x1fa,UNKNOWN_TPM_COMMAND,00 00 00 06 00 00 01 1A 00 00 00 01
296,MISO,WRITE,30,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
297,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
297,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
298,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
298,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
299,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
299,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
300,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
300,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
301,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
301,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
302,MOSI,READ,10,0,0x036,TPM_DATA_CSUM_ENABLE,00 00 00 00 00 00 00 00 00 00,,,,,
302,MISO,READ,10,0,0x036,TPM_DATA_CSUM_ENABLE,80 01 00 00 00 1B 00 00 00 00,,,,,
303,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
303,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
304,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
304,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
266,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
266,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 80 01 00 00 00 1F 00 00 00 00 01 00 00 00 06 00 00,0x8001,27,0x0,SUCCESS,80 01 00 00 00 1F 00 00 00 00 01 00 00 00 06 00 00
306,MOSI,WRITE,1,0,0x018,TPM_STS,60,,,,,
306,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
307,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
307,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
308,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
308,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
309,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
309,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
310,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
310,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
311,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
311,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
312,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
312,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
313,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
313,MISO,READ,1,0,0x01C,RESERVED,44,,,,,
314,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
314,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
316,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
316,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
317,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
317,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
318,MOSI,WRITE,1,0,0x018,TPM_STS,30,,,,,
318,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
319,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
319,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
320,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
320,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
322,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
322,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
323,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
323,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
321,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
321,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
325,MOSI,WRITE,1,0,0x01C,RESERVED,60,,,,,
325,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
326,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
326,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
327,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
327,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
328,MOSI,WRITE,1,0,0x000,TPM_ACCESS,03,,,,,
328,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
329,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
329,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
330,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
330,MISO,READ,1,0,0x01C,RESERVED,04,,,,,
331,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
331,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
332,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
332,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
333,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
333,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
335,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
335,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
336,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
336,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
337,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
337,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
338,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
338,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
339,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
339,MISO,READ,4,0,0x01C,RESERVED,94 1F 00 04,,,,,
341,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
341,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
342,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
342,MISO,READ,4,0,0x01C,RESERVED,94 15 00 04,,,,,
340,MOSI,READ,14,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
340,MISO,READ,14,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
344,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
344,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
345,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
345,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
346,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
346,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
347,MOSI,WRITE,1,0,0x000,TPM_ACCESS,03,,,,,
347,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
348,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
348,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
349,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
349,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
350,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
350,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
351,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
351,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
352,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
352,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
353,MOSI,WRITE,24,0,0x026,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 07 00 00 01 92 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 07 00 00 01 92 00 00 00 01
353,MISO,WRITE,24,0,0x026,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
354,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
354,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
355,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
355,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
356,MOSI,WRITE,1,0,0x01C,RESERVED,20,,,,,
356,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
357,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
357,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
358,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
358,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
360,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
360,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
361,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
361,MISO,READ,4,0,0x01C,RESERVED,94 11 00 04,,,,,
362,MOSI,READ,25,0,0x034,TPM_DATA_CSUM_ENABLE,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
362,MISO,READ,25,0,0x034,TPM_DATA_CSUM_ENABLE,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,,,,,
363,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
363,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
364,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
364,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
365,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
365,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
366,MOSI,WRITE,1,0,0x000,TPM_ACCESS,03,,,,,
366,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
367,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
367,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
368,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
368,MISO,READ,1,0,0x01C,RESERVED,04,,,,,
369,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
369,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
370,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
370,MISO,READ,1,0,0x01C,RESERVED,44,,,,,
371,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
371,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
334,MOSI,WRITE,22,0,0x026,TPM_DATA_FIFO,80 01 00 00 00 1E 00 00 01 7A 00 00 00 07 00 00 00 00 00 00 00 01 80 03 00 00 00 41 80 00,0x8001,30,0x17a,UNKNOWN_TPM_COMMAND,00 00 00 07 00 00 00 00 00 00 00 01 80 03 00 00 00 41 80 00
334,MISO,WRITE,22,0,0x026,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
373,MOSI,WRITE,1,0,0x036,TPM_DATA_CSUM_ENABLE,DF,,,,,
373,MISO,WRITE,1,0,0x036,TPM_DATA_CSUM_ENABLE,00,,,,,
374,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
374,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
375,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
375,MISO,READ,1,0,0x01C,RESERVED,84,,,,,
376,MOSI,WRITE,1,0,0x01C,RESERVED,30,,,,,
376,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
377,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
377,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
378,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
378,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
380,MOSI,READ,1,0,0x01C,RESERVED,00,,,,,
380,MISO,READ,1,0,0x01C,RESERVED,94,,,,,
381,MOSI,READ,4,0,0x01C,RESERVED,00 00 00 00,,,,,
381,MISO,READ,4,0,0x01C,RESERVED,94 09 00 04,,,,,
359,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
359,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01,0x8001,27,0x0,SUCCESS,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01
383,MOSI,WRITE,1,0,0x01C,RESERVED,40,,,,,
383,MISO,WRITE,1,0,0x01C,RESERVED,00,,,,,
384,MOSI,WRITE,1,0,0x000,TPM_ACCESS,30,,,,,
384,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
385,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
385,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
386,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
386,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
387,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
